,gene_name,uniprot_id,larval_lethal
19904,FBgn0085424,P31368,other viable
19905,FBgn0085424,A8DYZ8,other viable
19906,FBgn0085424,P31368,other viable
19907,FBgn0085424,A8DYZ8,other viable
19908,FBgn0085424,P31368,other viable
19909,FBgn0085424,A8DYZ8,other viable
19910,FBgn0085424,P31368,other viable
19911,FBgn0085424,A8DYZ8,other viable
19912,FBgn0011586,Q24337,other viable
19913,FBgn0011586,Q24337,other viable
19914,FBgn0011586,Q24337,other viable
19915,FBgn0011586,Q24337,other viable
19916,FBgn0011586,Q24337,other viable
19917,FBgn0011586,Q24337,other viable
19918,FBgn0011586,Q24337,other viable
19919,FBgn0011586,Q24337,other viable
19920,FBgn0011586,Q24337,other viable
19921,FBgn0011586,Q24337,other viable
19922,FBgn0004050,P09956,other viable
19923,FBgn0004050,M9PIU6,other viable
19924,FBgn0003575,P22293,other viable
19925,FBgn0003575,P22293,other viable
19926,FBgn0003575,P22293,other viable
19927,FBgn0003575,P22293,other viable
19928,FBgn0003575,P22293,other viable
19929,FBgn0003575,P22293,other viable
19930,FBgn0003575,P22293,other viable
19931,FBgn0003575,P22293,other viable
19932,FBgn0003575,P22293,other viable
19933,FBgn0003575,P22293,other viable
19934,FBgn0003575,P22293,other viable
19935,FBgn0003416,Q9VXH3,other viable
19936,FBgn0003416,Q9VXH3,other viable
19937,FBgn0003416,Q9VXH3,other viable
19938,FBgn0003416,Q9VXH3,other viable
19939,FBgn0003416,Q9VXH3,other viable
19940,FBgn0004170,P10084,other viable
19941,FBgn0004170,P10084,other viable
19942,FBgn0004170,P10084,other viable
19943,FBgn0004170,P10084,other viable
19944,FBgn0004170,P10084,other viable
19945,FBgn0004170,P10084,other viable
19946,FBgn0004170,P10084,other viable
19947,FBgn0004170,P10084,other viable
19948,FBgn0004170,P10084,other viable
19949,FBgn0004170,P10084,other viable
19950,FBgn0004170,P10084,other viable
19951,FBgn0004170,P10084,other viable
19952,FBgn0004170,P10084,other viable
19953,FBgn0004170,P10084,other viable
19954,FBgn0004170,P10084,other viable
19955,FBgn0004170,P10084,other viable
19956,FBgn0004170,P10084,other viable
19957,FBgn0004170,P10084,other viable
19958,FBgn0001168,P14003,other viable
19959,FBgn0001168,P14003,other viable
19960,FBgn0001168,P14003,other viable
19961,FBgn0001168,P14003,other viable
19962,FBgn0001168,P14003,other viable
19963,FBgn0001168,P14003,other viable
19964,FBgn0001168,P14003,other viable
19965,FBgn0001168,P14003,other viable
19966,FBgn0261278,O61661,other viable
19967,FBgn0261278,O61661,other viable
19968,FBgn0261278,O61661,other viable
19969,FBgn0261278,O61661,other viable
19970,FBgn0261278,O61661,other viable
19971,FBgn0261278,O61661,other viable
19972,FBgn0261278,O61661,other viable
19973,FBgn0001139,P16371,other viable
19974,FBgn0001139,P16371,other viable
19975,FBgn0001139,P16371,other viable
19976,FBgn0001139,P16371,other viable
19977,FBgn0001139,P16371,other viable
19978,FBgn0262111,Q86B49,other viable
19979,FBgn0262111,Q0KHR2,other viable
19980,FBgn0262111,Q86B49,other viable
19981,FBgn0262111,Q0KHR2,other viable
19982,FBgn0262111,Q86B49,other viable
19983,FBgn0262111,Q0KHR2,other viable
19984,FBgn0262111,Q86B49,other viable
19985,FBgn0262111,Q0KHR2,other viable
19986,FBgn0262111,Q86B49,other viable
19987,FBgn0262111,Q0KHR2,other viable
19988,FBgn0262111,Q86B49,other viable
19989,FBgn0262111,Q0KHR2,other viable
19990,FBgn0262111,Q86B49,other viable
19991,FBgn0262111,Q0KHR2,other viable
19992,FBgn0262111,Q86B49,other viable
19993,FBgn0262111,Q0KHR2,other viable
19994,FBgn0262111,Q86B49,other viable
19995,FBgn0262111,Q0KHR2,other viable
19996,FBgn0262111,Q86B49,other viable
19997,FBgn0262111,Q0KHR2,other viable
19998,FBgn0262111,Q86B49,other viable
19999,FBgn0262111,Q0KHR2,other viable
20000,FBgn0262111,Q86B49,other viable
20001,FBgn0262111,Q0KHR2,other viable
20002,FBgn0262111,Q86B49,other viable
20003,FBgn0262111,Q0KHR2,other viable
20004,FBgn0262111,Q86B49,other viable
20005,FBgn0262111,Q0KHR2,other viable
20006,FBgn0262111,Q86B49,other viable
20007,FBgn0262111,Q0KHR2,other viable
20008,FBgn0262111,Q86B49,other viable
20009,FBgn0262111,Q0KHR2,other viable
20010,FBgn0262111,Q86B49,other viable
20011,FBgn0262111,Q0KHR2,other viable
20012,FBgn0262111,Q86B49,other viable
20013,FBgn0262111,Q0KHR2,other viable
